S._No.,State,District,Block,Latitude,Longitude,Year,pH,EC_in_μS/cm,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2,EC_TDS_ratio,Hardness_Class,pH_safe,NO3_safe,F_safe
119,Rajasthan,GANGANAGAR,SURATGARH,29.117,73.919,2019,7.73,345.0,0.0,83.0,88.0,50.0,8.0,0.0,190.0,47.0,17.68,27.0,5.5,0.52,224.0,18.0,1.5333333333333334,2,1,1,1
120,Rajasthan,HANUMANGARH,BHADRA,29.1,75.033,2019,8.0,1460.0,0.0,230.0,329.0,90.0,16.0,0.0,260.0,59.0,27.42,227.0,9.0,1.3,949.0,18.0,1.5368421052631578,2,1,1,1
121,Rajasthan,GANGANAGAR,SURATGARH,29.1,73.717,2019,8.1,2600.0,0.0,666.0,266.0,157.0,20.0,0.0,200.0,62.0,11.02,250.29,9.3,1.625,1587.0,18.0,1.63727959697733,2,1,1,0
122,Rajasthan,GANGANAGAR,ANUPGARH,29.083,73.367,2019,8.12,2602.5,0.0,666.0,354.5,157.0,19.0,0.0,170.0,39.0,17.67,250.29,13.6,1.625,1587.0,18.0,1.638853904282116,2,1,1,0
123,Rajasthan,HANUMANGARH,RAWATSAR,29.075,74.3,2019,7.72,280.0,0.0,108.0,53.0,63.0,9.0,0.0,145.0,36.0,13.42,40.0,6.0,0.27,182.0,18.0,1.530054644808743,1,1,1,1
124,Rajasthan,GANGANAGAR,SURATGARH,29.05,73.854,2019,7.4,2602.5,0.0,666.0,354.5,157.0,83.64,0.0,420.0,120.0,29.32,250.29,10.0,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
125,Rajasthan,HANUMANGARH,NOHAR,29.033,74.733,2019,8.2,380.0,0.0,193.0,31.0,42.0,5.0,0.0,140.0,35.0,12.81,49.0,3.0,1.1,247.0,18.0,1.532258064516129,1,1,1,1
126,Rajasthan,HANUMANGARH,RAWATSAR,29.033,74.283,2019,7.65,2602.5,0.0,156.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,21.15,0.55,1587.0,18.0,1.638853904282116,3,1,0,1
127,Rajasthan,GANGANAGAR,SURATGARH,29.033,73.605,2019,7.43,2602.5,0.0,400.0,354.5,157.0,83.64,0.0,685.0,142.5,78.68,250.29,21.15,0.85,1587.0,18.0,1.638853904282116,3,1,0,1
128,Rajasthan,GANGANAGAR,SRI VIJAYNAGAR,29.033,73.433,2019,8.1,760.0,0.0,327.0,60.0,75.0,83.64,0.0,330.0,80.0,31.7,76.0,14.0,1.05,494.0,18.0,1.5353535353535352,3,1,0,1
129,Rajasthan,HANUMANGARH,BHADRA,29.014,75.097,2019,7.2,350.0,0.0,144.0,31.0,66.0,7.0,0.0,160.0,51.0,7.96,35.0,1.0,0.7,228.0,18.0,1.5283842794759825,2,1,1,1
130,Rajasthan,HANUMANGARH,RAWATSAR,28.975,74.292,2019,7.51,2602.5,0.0,315.0,354.5,157.0,70.0,0.0,685.0,142.5,95.5,250.29,15.5,0.15,1587.0,18.0,1.638853904282116,3,1,0,1
131,Rajasthan,HANUMANGARH,BHADRA,28.971,75.033,2019,7.9,1965.0,0.0,310.0,354.5,157.0,41.0,0.0,540.0,124.0,56.07,250.0,10.0,0.52,1277.0,18.0,1.5375586854460095,3,1,1,1
132,Rajasthan,BIKANER,LUNKARANSAR,28.933,73.883,2019,8.18,2602.5,0.0,342.0,354.5,157.0,80.0,0.0,685.0,142.5,95.5,250.29,15.5,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
133,Rajasthan,BIKANER,LUNKARANSAR,28.933,73.408,2019,8.24,2602.5,0.0,256.0,354.5,157.0,83.64,0.0,410.0,60.0,63.29,250.29,15.0,0.65,1587.0,18.0,1.638853904282116,3,1,0,1
134,Rajasthan,HANUMANGARH,RAWATSAR,28.917,74.2,2019,7.53,300.0,0.0,108.0,38.0,81.0,8.0,0.0,155.0,43.0,11.6,35.0,4.6,0.1,195.0,18.0,1.530612244897959,2,1,1,1
135,Rajasthan,HANUMANGARH,RAWATSAR,28.908,74.133,2019,8.1,830.0,0.0,230.0,81.0,130.0,55.0,0.0,105.0,39.0,1.87,172.0,6.3,0.28,540.0,18.0,1.534195933456562,1,1,0,1
136,Rajasthan,BIKANER,LUNKARANSAR,28.885,73.288,2019,8.34,2602.5,0.0,195.0,354.5,157.0,40.0,0.0,620.0,112.0,82.8,250.29,5.6,1.1,1587.0,18.0,1.638853904282116,3,1,1,1
137,Rajasthan,HANUMANGARH,RAWATSAR,28.867,74.278,2019,8.42,1315.0,0.0,461.0,116.0,50.0,83.64,0.0,455.0,122.0,36.62,140.0,7.0,1.625,855.0,18.0,1.536214953271028,3,1,0,0
138,Rajasthan,CHURU,TARANAGAR,28.842,74.908,2019,7.5,2602.5,0.0,254.0,354.5,157.0,83.64,0.0,685.0,142.5,74.4,250.29,5.3,0.96,1587.0,18.0,1.638853904282116,3,1,0,1
139,Rajasthan,GANGANAGAR,GHADSANA,28.8,73.067,2019,7.49,2602.5,0.0,317.0,354.5,157.0,55.0,0.0,460.0,68.0,70.59,250.29,6.6,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
140,Rajasthan,CHURU,TARANAGAR,28.76,75.027,2019,7.6,370.0,0.0,156.0,38.0,60.0,29.0,0.0,205.0,55.0,16.48,26.5,5.1,0.6,241.0,18.0,1.5289256198347108,2,1,1,1
141,Rajasthan,BIKANER,LUNKARANSAR,28.758,73.772,2019,8.33,1870.0,0.0,390.0,248.0,157.0,48.0,0.0,60.0,16.0,5.0,250.29,3.3,1.625,1216.0,18.0,1.5365653245686113,0,1,0,0
142,Rajasthan,BIKANER,LUNKARANSAR,28.701,73.764,2019,8.35,2602.5,0.0,183.0,354.5,157.0,62.0,0.0,685.0,142.5,95.5,250.29,9.0,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
143,Rajasthan,CHURU,SARDARSHAHAR,28.7,74.35,2019,7.7,320.0,0.0,132.0,53.0,50.3,7.66,0.0,155.0,47.0,9.17,39.0,4.7,0.18,208.0,18.0,1.5311004784688995,2,1,1,1
144,Rajasthan,CHURU,RAJGARH,28.669,75.233,2019,7.74,325.0,0.0,107.0,67.0,60.0,7.6,0.0,185.0,39.0,21.32,29.0,6.2,0.47,211.0,18.0,1.5330188679245282,2,1,1,1
145,Rajasthan,BIKANER,LUNKARANSAR,28.667,73.919,2019,8.24,2602.5,0.0,439.0,354.5,157.0,56.0,0.0,685.0,142.5,95.5,250.29,7.7,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
146,Rajasthan,BIKANER,KHAJUWALA,28.667,73.133,2019,8.26,2602.5,0.0,268.0,354.5,157.0,23.0,0.0,685.0,142.5,95.5,250.29,8.8,1.5,1587.0,18.0,1.638853904282116,3,1,1,1
147,Rajasthan,CHURU,SARDARSHAHAR,28.642,74.375,2019,7.8,380.0,0.0,120.0,67.0,61.0,7.46,0.0,155.0,39.0,14.03,49.0,4.4,0.12,247.0,18.0,1.532258064516129,2,1,1,1
148,Rajasthan,CHURU,RAJGARH,28.635,75.3,2019,7.26,328.0,0.0,83.0,67.0,65.5,6.6,0.0,175.0,55.0,9.18,29.0,6.2,1.625,213.0,18.0,1.5327102803738317,2,1,1,0
149,Rajasthan,CHURU,RAJGARH,28.633,75.375,2019,8.4,2602.5,0.0,230.0,354.5,157.0,83.64,0.0,685.0,142.5,69.49,250.29,5.1,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
150,Rajasthan,BIKANER,KHAJUWALA,28.592,73.192,2019,7.92,2602.5,0.0,268.0,354.5,157.0,34.0,0.0,685.0,142.5,95.5,250.29,10.2,1.625,1587.0,18.0,1.638853904282116,3,1,1,0
151,Rajasthan,BIKANER,LUNKARANSAR,28.576,73.811,2019,8.06,2602.5,0.0,207.0,354.5,157.0,75.0,0.0,685.0,142.5,95.5,250.29,3.93,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
152,Rajasthan,CHURU,SARDARSHAHAR,28.567,74.504,2019,8.0,2602.5,0.0,352.0,354.5,157.0,25.0,0.0,685.0,142.5,95.5,250.29,21.15,0.72,1587.0,18.0,1.638853904282116,3,1,1,1
153,Rajasthan,CHURU,SARDARSHAHAR,28.504,74.738,2019,8.16,2602.5,0.0,317.0,354.5,157.0,70.0,0.0,685.0,96.0,95.5,250.29,1.7,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
154,Rajasthan,BIKANER,LUNKARANSAR,28.479,73.558,2019,7.98,2602.5,0.0,378.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,4.3,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
155,Rajasthan,CHURU,CHURU,28.467,74.863,2019,8.39,2602.5,0.0,378.0,354.5,157.0,40.0,0.0,360.0,36.0,66.0,250.29,21.15,1.22,1587.0,18.0,1.638853904282116,3,1,1,1
156,Rajasthan,BIKANER,LUNKARANSAR,28.462,73.464,2019,8.28,2602.5,0.0,342.0,354.5,157.0,61.0,0.0,685.0,142.5,95.5,250.29,11.0,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
157,Rajasthan,CHURU,SARDARSHAHAR,28.439,74.486,2019,8.4,2500.0,0.0,512.0,354.5,157.0,19.0,0.0,350.0,28.0,68.11,250.29,6.8,1.22,1587.0,18.0,1.5743073047858942,3,1,1,1
158,Rajasthan,BIKANER,LUNKARANSAR,28.439,73.573,2019,8.32,2602.5,0.0,146.0,354.5,157.0,70.0,0.0,685.0,142.5,95.5,250.29,12.8,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
159,Rajasthan,CHURU,CHURU,28.433,75.131,2019,8.37,2602.5,0.0,610.0,354.5,157.0,36.0,0.0,320.0,24.0,63.24,250.29,0.7,1.32,1587.0,18.0,1.638853904282116,3,1,1,1
160,Rajasthan,CHURU,SARDARSHAHAR,28.417,74.384,2019,8.42,1470.0,0.0,415.0,184.0,59.0,60.0,0.0,100.0,16.0,14.61,250.29,6.2,0.7,956.0,18.0,1.536050156739812,1,1,0,1
161,Rajasthan,CHURU,SARDARSHAHAR,28.414,74.253,2019,8.28,2602.5,0.0,488.0,354.5,157.0,57.0,0.0,340.0,40.0,58.4,250.29,1.3,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
162,Rajasthan,JHUNJHUNU,SURAJGARH,28.413,75.733,2019,7.98,1770.0,0.0,281.0,269.0,157.0,0.778,0.0,190.0,36.0,24.36,250.29,2.99,0.998,1151.0,18.0,1.5364583333333333,2,1,1,1
163,Rajasthan,JHUNJHUNU,SURAJGARH,28.396,75.667,2019,7.94,1800.0,0.0,573.0,163.0,157.0,23.0,0.0,190.0,32.0,26.78,250.29,2.29,1.16,1170.0,18.0,1.5371477369769428,2,1,1,1
164,Rajasthan,BIKANER,BIKANER,28.317,73.192,2019,7.99,2602.5,0.0,256.0,354.5,157.0,28.0,0.0,685.0,142.5,95.5,250.29,16.4,1.625,1587.0,18.0,1.638853904282116,3,1,1,0
165,Rajasthan,JHUNJHUNU,CHIRAWA,28.313,75.44,2019,7.83,240.0,0.0,43.0,14.0,62.0,0.0,0.0,90.0,16.0,12.18,11.0,6.69,0.094,156.0,18.0,1.5286624203821657,1,1,1,1
166,Rajasthan,JHUNJHUNU,SURAJGARH,28.303,75.625,2019,7.77,1000.0,0.0,201.0,149.0,124.0,31.0,0.0,170.0,32.0,21.92,165.0,2.29,0.811,650.0,18.0,1.5360983102918586,2,1,1,1
167,Rajasthan,CHURU,CHURU,28.263,74.875,2019,8.07,2602.5,0.0,366.0,354.5,157.0,83.64,0.0,685.0,136.0,95.5,250.29,0.6,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
168,Rajasthan,JHUNJHUNU,CHIRAWA,28.24,75.601,2019,7.84,1670.0,0.0,226.0,241.0,157.0,34.0,0.0,230.0,44.0,29.23,243.0,3.09,1.217,1086.0,18.0,1.5363385464581416,2,1,1,1
169,Rajasthan,BIKANER,KHAJUWALA,28.223,72.824,2019,7.78,2602.5,0.0,427.0,354.5,157.0,60.0,0.0,685.0,120.0,95.5,250.29,10.0,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
170,Rajasthan,JHUNJHUNU,SURAJGARH,28.217,75.684,2019,7.76,1100.0,0.0,177.0,177.0,157.0,30.0,0.0,270.0,36.0,43.81,148.0,2.85,1.625,715.0,18.0,1.5363128491620113,2,1,1,0
171,Rajasthan,CHURU,CHURU,28.217,74.8,2019,8.41,2602.5,0.0,451.0,354.5,157.0,27.0,0.0,190.0,32.0,26.78,250.29,1.0,1.25,1587.0,18.0,1.638853904282116,2,1,1,1
172,Rajasthan,BIKANER,BIKANER,28.196,73.391,2019,7.8,2602.5,0.0,354.0,354.5,157.0,19.8,0.0,685.0,142.5,95.5,250.29,3.9,0.95,1587.0,18.0,1.638853904282116,3,1,1,1
173,Rajasthan,JHUNJHUNU,JHUNJHUNUN,28.175,75.454,2019,7.6,1270.0,0.0,165.0,326.0,43.0,26.0,0.0,140.0,28.0,17.05,240.0,1.78,0.972,826.0,18.0,1.535671100362757,1,1,1,1
174,Rajasthan,BIKANER,DUNGARGARH,28.096,73.871,2019,8.25,1370.0,0.0,354.0,177.0,75.0,83.64,0.0,170.0,24.0,26.77,250.0,3.1,1.625,891.0,18.0,1.5358744394618835,2,1,0,0
175,Rajasthan,BIKANER,DUNGARGARH,28.083,74.008,2019,8.37,1270.0,0.0,207.0,191.0,50.0,83.64,0.0,175.0,28.0,25.56,210.0,3.4,0.82,826.0,18.0,1.535671100362757,2,1,0,1
176,Rajasthan,CHURU,RATANGARH,28.066,74.754,2019,8.13,1270.0,0.0,281.0,198.0,67.0,75.0,0.0,160.0,24.0,24.34,210.0,21.15,0.95,826.0,18.0,1.535671100362757,2,1,0,1
177,Rajasthan,ALWAR,NEEMRANA,28.063,76.363,2019,8.21,1380.0,0.0,666.0,69.0,102.0,43.0,0.0,100.0,25.0,9.15,250.29,2.0,1.625,897.0,18.0,1.5367483296213809,1,1,1,0
178,Rajasthan,BIKANER,KOLAYAT,28.044,73.069,2019,8.2,2602.5,0.0,549.0,354.5,157.0,21.0,0.0,320.0,48.0,48.68,250.29,4.1,1.625,1587.0,18.0,1.638853904282116,3,1,1,0
179,Rajasthan,CHURU,RATANGARH,28.042,74.792,2019,8.27,2602.5,0.0,427.0,354.5,157.0,83.64,0.0,580.0,64.0,95.5,250.29,0.3,0.28,1587.0,18.0,1.638853904282116,3,1,0,1
180,Rajasthan,BIKANER,KOLAYAT,28.035,72.492,2019,8.24,2602.5,0.0,537.0,354.5,157.0,83.64,0.0,440.0,84.0,56.02,250.29,21.15,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
181,Rajasthan,BIKANER,KOLAYAT,28.026,72.125,2019,7.7,2602.5,0.0,220.0,354.5,154.0,28.0,0.0,685.0,142.5,95.5,250.29,17.7,0.77,1587.0,18.0,1.638853904282116,3,1,1,1
182,Rajasthan,JHUNJHUNU,UDAIPURWATI,28.0,75.533,2019,7.85,1190.0,0.0,189.0,255.0,62.0,25.0,0.0,280.0,44.0,41.39,147.0,3.01,0.707,774.0,18.0,1.5354838709677419,2,1,1,1
183,Rajasthan,ALWAR,NEEMRANA,27.999,76.388,2019,7.87,2600.0,0.0,608.0,354.5,157.0,33.65,0.0,360.0,110.0,20.8,250.29,3.0,0.3,1587.0,18.0,1.63727959697733,3,1,1,1
184,Rajasthan,BIKANER,KOLAYAT,27.992,72.297,2019,7.75,2602.5,0.0,195.0,354.5,125.0,55.0,0.0,685.0,142.5,95.5,250.29,21.15,0.42,1587.0,18.0,1.638853904282116,3,1,0,1
185,Rajasthan,CHURU,RATANGARH,27.983,74.588,2019,8.24,2602.5,0.0,427.0,354.5,157.0,83.64,0.0,580.0,64.0,95.5,250.29,0.6,0.72,1587.0,18.0,1.638853904282116,3,1,0,1
186,Rajasthan,BIKANER,KOLAYAT,27.967,72.417,2019,7.48,2602.5,0.0,110.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,21.15,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
187,Rajasthan,CHURU,RATANGARH,27.933,74.567,2019,8.28,2602.5,0.0,403.0,354.5,157.0,70.0,0.0,520.0,72.0,82.75,250.29,21.15,1.1,1587.0,18.0,1.638853904282116,3,1,0,1
188,Rajasthan,BIKANER,KOLAYAT,27.933,72.508,2019,7.84,2602.5,0.0,183.0,354.5,100.0,58.0,0.0,685.0,142.5,95.5,250.29,21.15,0.35,1587.0,18.0,1.638853904282116,3,1,0,1
189,Rajasthan,ALWAR,MANDAWAR,27.93,76.49,2019,7.64,1020.0,0.0,486.0,76.0,25.0,25.0,0.0,250.0,62.0,23.17,138.0,4.0,0.34,663.0,18.0,1.536144578313253,2,1,1,1
190,Rajasthan,ALWAR,BEHROR,27.883,76.283,2019,7.65,1180.0,0.0,413.0,161.0,60.0,23.5,0.0,240.0,56.0,24.38,186.0,4.0,0.55,767.0,18.0,1.5364583333333333,2,1,1,1
191,Rajasthan,ALWAR,KISHANGARH BAS,27.866,76.796,2019,8.4,1110.0,0.0,254.0,55.0,157.0,5.0,0.0,160.0,44.0,12.21,209.0,1.79,0.911,722.0,18.0,1.5352697095435686,2,1,1,1
192,Rajasthan,CHURU,BIDASAR,27.839,74.283,2019,8.53,1500.0,0.0,537.0,156.0,138.0,29.0,0.0,70.0,12.0,9.74,250.29,21.15,0.6,975.0,18.0,1.5368852459016393,0,0,1,1
193,Rajasthan,ALWAR,KISHANGARH BAS,27.82,76.733,2019,8.5,2245.0,0.0,388.0,350.0,157.0,27.0,0.0,210.0,50.0,20.73,250.29,2.0,0.32,1459.0,18.0,1.5376712328767124,2,1,1,1
194,Rajasthan,JAISALMER,SAM,27.814,70.416,2019,8.15,2602.5,0.0,561.0,354.5,157.0,40.0,0.0,400.0,80.0,48.72,250.29,13.0,0.8,1587.0,18.0,1.638853904282116,3,1,1,1
195,Rajasthan,SIKAR,PATAN,27.8,75.983,2019,8.14,2602.5,0.0,425.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,8.0,1.1,1587.0,18.0,1.638853904282116,3,1,0,1
196,Rajasthan,JAISALMER,SAM,27.8,70.367,2019,8.07,2602.5,0.0,427.0,354.5,157.0,83.64,0.0,620.0,48.0,95.5,250.29,16.0,0.8,1587.0,18.0,1.638853904282116,3,1,0,1
197,Rajasthan,BHARATPUR,KAMAN,27.782,77.227,2019,7.25,2602.5,0.0,499.0,354.5,157.0,13.0,0.0,685.0,142.5,67.17,250.29,9.5,1.625,1587.0,18.0,1.638853904282116,3,1,1,0
198,Rajasthan,CHURU,BIDASAR,27.774,74.021,2019,8.2,1370.0,0.0,305.0,213.0,124.0,65.0,0.0,200.0,36.0,26.79,246.0,0.6,1.0,891.0,18.0,1.5358744394618835,2,1,0,1
199,Rajasthan,SIKAR,NEEM KA THANA,27.748,75.882,2019,8.2,1415.0,0.0,400.0,223.0,109.0,8.0,0.0,490.0,139.0,34.82,125.0,5.4,1.2,920.0,18.0,1.5363735070575462,3,1,1,1
200,Rajasthan,CHURU,SUJANGARH,27.738,74.419,2019,8.44,1510.0,0.0,525.0,170.0,62.0,31.0,0.0,70.0,12.0,10.0,250.29,0.5,0.65,982.0,18.0,1.536113936927772,0,1,1,1
201,Rajasthan,CHURU,BIDASAR,27.733,74.117,2019,7.6,2602.5,0.0,512.0,354.5,157.0,83.64,0.0,685.0,80.0,95.5,250.29,1.0,0.27,1587.0,18.0,1.638853904282116,3,1,0,1
202,Rajasthan,JAISALMER,JAISALMER,27.72,71.979,2019,8.19,740.0,0.0,268.0,39.0,87.0,9.0,0.0,50.0,12.0,4.88,145.0,10.0,1.52,481.0,18.0,1.5352697095435686,0,1,1,0
203,Rajasthan,ALWAR,BANSUR,27.692,76.356,2019,8.4,2602.5,0.0,666.0,354.5,95.0,13.65,0.0,410.0,104.0,36.6,250.29,7.0,1.06,1587.0,18.0,1.638853904282116,3,1,1,1
204,Rajasthan,JAIPUR,KOTPUTLI,27.69,76.145,2019,7.64,1260.0,0.0,262.0,142.0,157.0,3.64,0.0,300.0,44.0,46.25,154.0,4.57,1.33,819.0,18.0,1.5365853658536586,2,1,1,1
205,Rajasthan,JAISALMER,SAM,27.658,70.463,2019,8.15,2600.0,0.0,220.0,354.5,157.0,16.0,0.0,230.0,12.0,48.64,250.29,5.9,1.3,1587.0,18.0,1.63727959697733,2,1,1,1
206,Rajasthan,BHARATPUR,PAHARI,27.655,77.063,2019,7.58,2602.5,0.0,666.0,354.5,157.0,31.0,0.0,685.0,142.5,95.5,250.29,8.0,1.625,1587.0,18.0,1.638853904282116,3,1,1,0
207,Rajasthan,JAISALMER,SAM,27.635,70.244,2019,8.0,2602.5,0.0,122.0,354.5,157.0,30.0,0.0,685.0,142.5,95.5,250.29,16.0,0.8,1587.0,18.0,1.638853904282116,3,1,1,1
208,Rajasthan,ALWAR,RAMGARH,27.594,76.814,2019,8.2,2602.5,0.0,666.0,354.5,157.0,83.64,0.0,685.0,142.5,64.64,250.29,2.0,1.6,1587.0,18.0,1.638853904282116,3,1,0,0
209,Rajasthan,BHARATPUR,DEEG,27.57,77.3,2019,7.3,1890.0,0.0,278.0,354.5,125.0,26.0,0.0,685.0,142.5,69.54,104.0,21.15,1.625,1229.0,18.0,1.5365853658536586,3,1,1,0
210,Rajasthan,JAISALMER,JAISALMER,27.544,71.297,2019,7.98,720.0,0.0,256.0,71.0,39.0,22.0,0.0,150.0,24.0,21.91,97.0,9.0,1.2,468.0,18.0,1.535181236673774,1,1,1,1
211,Rajasthan,BHARATPUR,NAGAR,27.533,77.125,2019,7.85,2602.5,0.0,666.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,21.15,1.15,1587.0,18.0,1.638853904282116,3,1,0,1
212,Rajasthan,BHARATPUR,NAGAR,27.525,77.075,2019,8.4,2602.5,0.0,498.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,6.0,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
213,Rajasthan,JAISALMER,SAM,27.525,70.162,2019,7.98,2602.5,0.0,256.0,354.5,157.0,2.0,0.0,250.0,44.0,34.09,250.29,11.0,1.625,1587.0,18.0,1.638853904282116,2,1,1,0
214,Rajasthan,NAGAUR,LADNU,27.517,74.517,2019,7.98,2602.5,0.0,666.0,354.5,157.0,83.64,0.0,685.0,20.0,95.5,250.29,21.15,0.7,1587.0,18.0,1.638853904282116,3,1,0,1
215,Rajasthan,JAISALMER,JAISALMER,27.517,71.833,2019,8.18,1800.0,0.0,354.0,199.0,157.0,83.64,0.0,200.0,32.0,29.21,250.29,21.15,1.625,1170.0,18.0,1.5371477369769428,2,1,0,0
216,Rajasthan,JAISALMER,SAM,27.486,70.316,2019,8.1,2602.5,0.0,317.0,354.5,157.0,70.0,0.0,540.0,80.0,82.76,250.29,14.2,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
217,Rajasthan,NAGAUR,DIDWANA,27.475,74.513,2019,7.79,2602.5,0.0,659.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,15.6,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
218,Rajasthan,ALWAR,THANAGAZI,27.461,76.399,2019,8.1,2602.5,0.0,596.0,354.5,157.0,47.0,0.0,685.0,142.5,95.5,250.29,4.0,0.85,1587.0,18.0,1.638853904282116,3,1,0,1
219,Rajasthan,ALWAR,UMREN,27.442,76.525,2019,7.82,520.0,0.0,82.0,99.0,85.0,5.0,0.0,210.0,60.0,15.0,43.0,5.0,0.4,338.0,18.0,1.5339233038348083,2,1,1,1
220,Rajasthan,JAISALMER,JAISALMER,27.42,71.659,2019,7.85,2560.0,0.0,451.0,354.5,157.0,7.0,0.0,300.0,48.0,43.82,250.29,20.0,1.625,1587.0,18.0,1.6120906801007557,2,1,1,0
221,Rajasthan,BHARATPUR,DEEG,27.395,77.353,2019,7.6,2070.0,0.0,535.0,287.0,157.0,80.0,0.0,685.0,142.5,81.64,172.0,8.8,1.625,1346.0,18.0,1.5367483296213809,3,1,0,0
222,Rajasthan,JAIPUR,SHAHPURA,27.375,75.829,2019,7.71,550.0,0.0,159.0,35.0,124.0,16.0,0.0,130.0,24.0,17.05,89.0,2.58,1.625,358.0,18.0,1.532033426183844,1,1,1,0
223,Rajasthan,NAGAUR,DIDWANA,27.375,74.517,2019,7.92,2602.5,0.0,666.0,354.5,86.0,80.0,0.0,640.0,68.0,95.5,250.29,10.0,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
224,Rajasthan,ALWAR,LAXMANGARH,27.35,76.86,2019,7.74,2602.5,0.0,400.0,354.5,157.0,33.0,0.0,685.0,142.5,95.5,250.29,4.0,0.62,1587.0,18.0,1.638853904282116,3,1,1,1
225,Rajasthan,NAGAUR,DIDWANA,27.346,74.483,2019,8.12,1400.0,0.0,537.0,191.0,7.0,10.0,0.0,430.0,68.0,63.3,130.0,12.5,0.6,910.0,18.0,1.5367727771679474,3,1,1,1
226,Rajasthan,JAIPUR,VIRATNAGAR,27.345,76.114,2019,7.78,570.0,0.0,220.0,35.0,57.0,22.0,0.0,210.0,40.0,26.79,43.0,3.36,0.323,371.0,18.0,1.532258064516129,2,1,1,1
227,Rajasthan,JODHPUR,BAP,27.342,72.306,2019,8.1,1050.0,0.0,510.0,138.0,157.0,60.0,0.0,470.0,139.0,29.95,250.29,1.0,1.625,683.0,18.0,1.5350877192982457,3,1,0,0
228,Rajasthan,JAISALMER,SAM,27.317,70.038,2019,8.24,2370.0,0.0,317.0,354.5,96.0,15.0,0.0,180.0,32.0,24.35,250.29,6.0,1.18,1541.0,18.0,1.5369649805447472,2,1,1,1
229,Rajasthan,ALWAR,RAJGARH,27.312,76.408,2019,7.8,1510.0,0.0,573.0,204.0,115.0,6.0,0.0,320.0,84.0,26.85,250.29,2.0,0.32,982.0,18.0,1.536113936927772,3,1,1,1
230,Rajasthan,NAGAUR,NAGAUR,27.3,73.617,2019,7.6,2602.5,0.0,329.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,21.15,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
231,Rajasthan,ALWAR,RENI,27.294,76.742,2019,7.4,1325.0,0.0,217.0,354.5,40.0,20.0,0.0,490.0,130.0,40.27,125.0,4.0,0.3,861.0,18.0,1.537122969837587,3,1,1,1
232,Rajasthan,ALWAR,RAJGARH,27.271,76.554,2019,7.8,840.0,0.0,437.0,76.0,40.0,5.0,0.0,260.0,70.0,20.75,118.0,4.0,0.55,546.0,18.0,1.5356489945155394,2,1,1,1
233,Rajasthan,ALWAR,RAJGARH,27.238,76.4,2019,8.13,620.0,0.0,254.0,33.0,105.0,5.0,0.0,290.0,90.0,15.91,37.0,3.0,0.23,403.0,18.0,1.5346534653465347,2,1,1,1
234,Rajasthan,ALWAR,THANAGAZI,27.225,76.258,2019,7.92,1040.0,0.0,339.0,161.0,15.0,30.0,0.0,330.0,84.0,29.28,29.0,21.15,0.11,676.0,18.0,1.536189069423929,3,1,1,1
235,Rajasthan,BHARATPUR,SEWAR,27.217,77.5,2019,7.9,700.0,0.0,291.0,81.0,80.0,5.6,0.0,200.0,42.0,23.15,110.0,6.7,1.3,455.0,18.0,1.5350877192982457,2,1,1,1
236,Rajasthan,ALWAR,RENI,27.208,76.792,2019,8.13,295.0,0.0,132.0,26.0,35.0,13.2,0.0,80.0,21.0,6.71,52.0,3.0,0.11,192.0,18.0,1.528497409326425,1,1,1,1
237,Rajasthan,JAISALMER,SAM,27.176,70.558,2019,8.12,2602.5,0.0,256.0,354.5,157.0,4.0,0.0,470.0,96.0,56.04,250.29,15.0,0.88,1587.0,18.0,1.638853904282116,3,1,1,1
